City,Hotel_Name,url,Hotel_Description_Long
Barcelona,Hotel Medicis,https://www.booking.com/hotel/es/medicis.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860283&all_sr_blocks=9043817_0_2_0_0&highlighted_blocks=9043817_0_2_0_0&matching_block_id=9043817_0_2_0_0&sr_pri_blocks=9043817_0_2_0_0__28361&from=searchresults#hotelTmpl,"Hotel Medicis is 5 minutes’ walk from Sant Pau Metro Station, allowing you to reach central Barcelona in around 10 minutes. There is Wi-Fi access and a rooftop sun terrace.

The Medicis Hotel is chic and functional, and offers reasonably priced accommodation in a good location. All air-conditioned rooms have satellite TV and a safe. The private bathroom is equipped with a hairdryer.

Just next to the hotel is one of Barcelona’s emblematic Art Nouveau buildings, the Sant Pau Hospital, designed by Domènech i Montaner. From here it is a 10-minute walk down Avinguda de Gaudí to The Sagrada Família. You can stop for a coffee, or a meal, in one of the many café-restaurants that line this avenue.

The hotel has a tour desk, and you can hire a bicycle or car. There is a 24-hour front desk."
Barcelona,Barcelona Century Hotel,https://www.booking.com/hotel/es/century-park.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860283&all_sr_blocks=17565402_339925194_0_2_0&highlighted_blocks=17565402_339925194_0_2_0&matching_block_id=17565402_339925194_0_2_0&sr_pri_blocks=17565402_339925194_0_2_0__44176&from=searchresults#hotelTmpl,"Offering a central location, Barcelona Century Hotel is located in the Eixample district, just a short walk from the Ramblas and Passeig de Gracia. Free Wi-Fi is available throughout.

All air-conditioned rooms at this hotel are soundproofed and come with satellite TV, safe, minibar and a private bathroom with hairdryer.

The hotel offers buffet breakfast as well as a bar. Staff at the 24-hour front desk can provide tourist information about the area.

Barcelona’s main shopping district can be reach within walking distance of the hotel. You can visit Barcelona’s Cathedral or the Gothic Quarter.

Urgell, Hospital Clínic or Universitat Metro Stations are less than 7 minutes’ walk of Barcelona Century Hotel."
Barcelona,Apartamentos DV,https://www.booking.com/hotel/es/apartamentos-dv-barcelona6.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860283&all_sr_blocks=169038802_89827836_0_0_0&highlighted_blocks=169038802_89827836_0_0_0&matching_block_id=169038802_89827836_0_0_0&sr_pri_blocks=169038802_89827836_0_0_0__22826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Featuring free WiFi and air conditioning, Apartamentos DV is located in Barcelona, 800 metres from Camp Nou. Palau Sant Jordi is 2.8 km from the property. Free private parking is available on site.

Offering views over a patio, each apartment comes with a flat-screen TV and a fully equipped kitchen including a microwave, kettle and kitchenware. Apartments come with a bathroom with a double ended bath and hairdryer is available on prior request. Apartments are cleaned every day and bed linen and towels are provided. Superior apartments have a spa bath.

Plenty of restaurants, bars and shops are within 5 minutes' walk.

Montjuïc is 2.9 km from Apartamentos DV, while Casa Batllo is 3.9 km away. The nearest airport is Barcelona El Prat Airport, 9 km from the property."
Barcelona,Twentytu Hostel Barcelona,https://www.booking.com/hotel/es/twentytu-hostel.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860283&all_sr_blocks=42411001_355888838_0_2_0&highlighted_blocks=42411001_355888838_0_2_0&matching_block_id=42411001_355888838_0_2_0&sr_pri_blocks=42411001_355888838_0_2_0__30826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This modern, eco-friendly hostel offers a terrace with city views and air-conditioned rooms with free Wi-Fi. It is set 10 minutes’ walk from Nova Icaría Beach and the Olympic Port.

Rooms at Twentytu Hostel Barcelona are shared or private with a maximum of 4 beds and an en-suite bathroom. All include individual lockers and sheets. Towels can be rented at reception.

There is a communal kitchen, a chill-out lounge and dining areas. Various bars and shops are within 5 minutes’ walk and Razzmatazz nightclub is 200 metres away.

The property organises events, guided tours and activities and bike rental is available. Ciutadella Park is 10 minutes’ walk away and L’Auditori Theatre and Catalan National Theatre are 5 minutes’ walk away.

Twentytu Hostel Barcelona is 5 minutes’ walk from Marina Metro Station, 3 stops from Plaza Catalunya. Nord Bus Station is 10 minutes’ walk away.

For reservations of more than three nights or more than 7 people, special charges will apply, for this the hotel will contact you personally"
Barcelona,Boutique Hostemplo Sagrada Familia,https://www.booking.com/hotel/es/boutique-hostemplo-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860283&all_sr_blocks=142077401_86961546_2_2_0&highlighted_blocks=142077401_86961546_2_2_0&matching_block_id=142077401_86961546_2_2_0&sr_pri_blocks=142077401_86961546_2_2_0__31516&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Offering free WiFi throughout the property, Hotel Boutique Hostemplo is located on a pedestrian street just 100 metres from Barcelona's Sagrada Familia. The hotel has a friendly and very peaceful atmosphere.

Each room comes with a flat-screen TV. Some rooms have a seating area to relax in after a busy day. You will find a kettle in the room. Every room comes with a private bathroom equipped with a shower. For your comfort, you will find a hairdryer and toiletries.

The surroundings are full of bars, restaurants and shops, like the F.C. Barcelona Museum. Las Glorias Shopping Centre is a 10-minute walk away. Gaudí’s Pedrera and Casa Batlló are 10 minutes' walk away. Sagrada Familia Metro Station, located 2 minutes' walk away, connects you with the city centre in 7 minutes, offering easy access to Plaza Catalunya, the Ramblas and the beach.

You can buy discounted tickets for the tourist bus, which stops 100 metres from the hotel.

The buffet breakfast with homemade pastries, local products and freshly squeezed natural orange juice is served daily in our café from 08:00 to 10:30."
Barcelona,Urbany Hostel Barcelona,https://www.booking.com/hotel/es/barcelona-urbany-hostel.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=1484216_280811437_6_2_0&highlighted_blocks=1484216_280811437_6_2_0&matching_block_id=1484216_280811437_6_2_0&sr_pri_blocks=1484216_280811437_6_2_0__23381&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Urbany Hostel Barcelona is on Barcelona’s Meridiana Avenue, 300 metres from Clot Metro Station. This large, funky hostel has spacious common areas where you can relax and meet people from abroad. There are free Wi-Fi throughout and rooftop terrace with city views and bar service.

Each modern dormitory or room features lockers, an en-suite bathroom and air conditioning.

The Urbany Barcelona serves a daily continental buffet breakfast. It has a kitchen with cookers, fridges and microwaves. There is a café-bar and vending machines, and you can request a packed lunch.

Staff at the 24-hour reception can provide information about what to see and do in Barcelona. Free city maps and tour information are available.

Urbany Hostel is 5 minutes’ walk from Glories Shopping Centre, and Gaudí’s Sagrada Familia is a 15-minute walk away. You can reach the city centre in 15 minutes by Metro or bus, and the beach is 2 km away."
Barcelona,Sixties Ramblas,https://www.booking.com/hotel/es/apartahotel-gutenberg.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=1444305_95139055_0_2_0&highlighted_blocks=1444305_95139055_0_2_0&matching_block_id=1444305_95139055_0_2_0&sr_pri_blocks=1444305_95139055_0_2_0__29626&from=searchresults#hotelTmpl,"Offering a 1960’s vibe and rooms with vintage décor, this hotel is set in the heart of Barcelona, only 2 minutes’ walk from the famous Ramblas.  Free Wi-Fi is available throughout.

Each air-conditioned room at Sixties Ramblas features a TV and a private bathroom. Most rooms have a balcony.

Sixties Ramblas has a bar and a restaurant. Staff at the 24-hour reception can provide tourist information about the area. Bike rental services are also available, and there is also a stylish white billiards table.

The nearest Metro Station is Drassanes, only 2 minutes’ walk from the hotel. You can also walk to the harbour or Plaza Catalunya Square in less than 10 minutes.

Sixties Ramblas is close to the Born district, with numerous trendy bars and restaurants serving local and international food."
Barcelona,Umma Barcelona B&B Boutique,https://www.booking.com/hotel/es/umma-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=57147701_0_2_1_0&highlighted_blocks=57147701_0_2_1_0&matching_block_id=57147701_0_2_1_0&sr_pri_blocks=57147701_0_2_1_0__57311&from=searchresults#hotelTmpl,"Umma Barcelona B&B Boutique offers air-conditioned rooms with free Wi-Fi and a private bathroom. The property is 10 minutes’ walk from both La Pedrera and fashionable Passeig the Gracia.

Featuring an elegant décor, rooms at Umma Barcelona B&B Boutique have a flat-screen TV, free safe and a wardrobe. The private bathroom comes with shower, free toiletries and hairdryer. Some rooms have a balcony with street views.

A breakfast is served every morning at Umma Barcelona B&B Boutique. Several restaurant, traditional tapas bars and shops can be found in the surrounding area. Some of the trendiest bars are in Gracia District, 500 metres away.

Umma Barcelona B&B Boutique is in the Eixample District of Barcelona. You can walk to Gaudi’s Casa Batlló in 15 minutes. The closest metro station is Diagonal Metro Station, just 400 metres away. Trains to Barcelona El Prat Airport leave from a train station located 1 km away."
Barcelona,Aparthotel Napols - Abapart,https://www.booking.com/hotel/es/aparthotelnapols.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=9116101_387261657_2_0_0&highlighted_blocks=9116101_387261657_2_0_0&matching_block_id=9116101_387261657_2_0_0&sr_pri_blocks=9116101_387261657_2_0_0__63826&from=searchresults#hotelTmpl,"Aparthotel Napols is centrally located, 350 metres from Barcelona’s Arc de Triomf Metro Station. Air-conditioned rooms feature a well-equipped kitchen, and a living room with sofa and TV.

Estació de Nord Bus Station is 5 minutes’ walk away, and has direct connections to Girona Airport. You can walk to Plaza Catalunya and the Rambla in 15 minutes. There is free WiFi in the apartments.

Soundproofed rooms at the Napols have a safe and minibar. The private bathroom comes with amenities.

The modern kitchen has a fridge, microwave and coffee maker. There is a dishwasher and dining area.

The complex has a 24-hour reception and a shared terrace. You can hire a car, and Napols offers a laundry service and luggage storage."
Barcelona,HOSTAL BEDMATES,https://www.booking.com/hotel/es/hostal-bedmates.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=793447501_357114122_2_2_0&highlighted_blocks=793447501_357114122_2_2_0&matching_block_id=793447501_357114122_2_2_0&sr_pri_blocks=793447501_357114122_2_2_0__21130&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Attractively set in the Sants-Montjuïc district of Barcelona, HOSTAL BEDMATES is situated 2.9 km from Sant Miquel Beach, 2.9 km from Somorrostro Beach and 2.9 km from Barceloneta Beach. This 2-star hotel offers a concierge service and a tour desk. Free WiFi is available and private parking can be arranged at an extra charge.

At the hotel, all rooms are equipped with a desk. Complete with a private bathroom fitted with a shower and free toiletries, the rooms at HOSTAL BEDMATES have a flat-screen TV and air conditioning, and certain rooms are equipped with a terrace. At the accommodation rooms come with bed linen and towels.

HOSTAL BEDMATES offers a buffet or continental breakfast.

Popular points of interest near the hotel include Magic Fountain of Montjuic, Santa Maria del Mar and Plaça Catalunya. The nearest airport is Barcelona El Prat Airport, 11 km from HOSTAL BEDMATES."
Barcelona,Hostal Live Barcelona,https://www.booking.com/hotel/es/hostal-live-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=57924301_88502804_0_0_0&highlighted_blocks=57924301_88502804_0_0_0&matching_block_id=57924301_88502804_0_0_0&sr_pri_blocks=57924301_88502804_0_0_0__42226&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hostal Live Barcelona is located on central Barcelona's Gran Vía Avenue, 10 minutes’ walk from Las Ramblas, Plaza Catalunya Square and Plaza España Square. It offers air-conditioned rooms with free Wi-Fi.

Rooms are modern and spacious, featuring 32-inch LED TVs. Some rooms have a private terrace overlooking a courtyard, or a balcony with views of Gran Vía Avenue. Use of a microwave, fridge and ironing facilities can be requested at the reception.

Guests can find a wide selection of bars and restaurants in the area, including a restaurant located 20 metres away, where guests receive discounts on breakfast, lunch and dinner.

In 15 minutes you can walk to Plaza Espanya, where the Fira Exhibition Centre and Las Arenas Shopping Centre are. It is also 2 stops away on the metro.

The nearest metro station is Urgell, just 100 metres away. Airport buses leave from a stop located 350 metres away."
Barcelona,HOTEL FORNOS - Barcelona,https://www.booking.com/hotel/es/fornos.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=30302202_370801353_0_1_0&highlighted_blocks=30302202_370801353_0_1_0&matching_block_id=30302202_370801353_0_1_0&sr_pri_blocks=30302202_370801353_0_1_0__18826&from=searchresults#hotelTmpl,"Free Wi-Fi and functional, air-conditioned rooms with flat-screen satellite TV are offered at HOTEL FORNOS - Barcelona. It is situated on Barcelona’s famous Las Ramblas, next to Plaça Reial Square.

The Fornos Hotel is located on the edge of the Gothic District, 500 metres from Barcelona Cathedral. Liceu Metro Station and the colourful Boquería Food Market are a 3-minute walk away.

The hotel’s bright rooms have simple, modern décor and tiled floors. Each room has a private bathroom and a safe. Many rooms also have a small balcony with views of the Ramblas or Plaza Real.

A light continental breakfast is offered at the hotel. Drinks and snacks are also available from the vending machines. The 24-hour reception offers information about Barcelona. Public parking is available nearby for an extra charge."
Barcelona,Hotel El Call,https://www.booking.com/hotel/es/call.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=17314206_88197051_0_0_0&highlighted_blocks=17314206_88197051_0_0_0&matching_block_id=17314206_88197051_0_0_0&sr_pri_blocks=17314206_88197051_0_0_0__30426&from=searchresults#hotelTmpl,"Hotel Call Barcelona is located right in the centre of Barcelona’s historic Barri Gótic, 10 minutes' walk from Las Ramblas. It is close to Plaça Sant Jaume and not far from the Cathedral.

The rooms in the Hotel Call are spacious and practical. It offers air conditioned or heated accommodation, depending on the season. There is free Wi-Fi and a safe. The bathrooms have a shower.

The nearest Metro stops are Jaume I and Liceu, both about 10 minutes’ away. The famous Ramblas are also about 10 minutes’ walk away.

Hotel Call is also close to central Barcelona’s main shopping areas such as Portaferrisa and Portal de L'Àngel. The trendy Born area is also close by – here you will find plenty of restaurants and bars."
Barcelona,Eurohotel Diagonal Port,https://www.booking.com/hotel/es/rafaeldiagonal.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860293&all_sr_blocks=9029202_0_2_0_0&highlighted_blocks=9029202_0_2_0_0&matching_block_id=9029202_0_2_0_0&sr_pri_blocks=9029202_0_2_0_0__27289&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Just 350 metres from Mar Bella Beach, Eurohotel Diagonal Port offers Mediterranean Sea views from its setting in Barcelona’s Poble Nou district.

Rooms at this hotel are spacious and feature contemporary design. All come with air conditioning, satellite TV. Free wired internet access is also available.

Facilities at Eurohotel Diagonal Port include a continental breakfast.

Eurohotel Diagonal Port is located 7 minutes’ walk from Poblenou Metro Station, which is just 5 stops from central Barcelona. The hotel is just over 2 km from Ciutadella Park and the Forum venue is a 20-minute walk away.

The hotel offers easy access to the 22@ financial district, close to Barcelona International Convention Centre and shops. There is a Metro station and buses stop within 5 minutes' walk of the hotel."
Barcelona,Hostal Barcelona Travel,https://www.booking.com/hotel/es/guest-house-barcelona-gaudi.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860300&all_sr_blocks=124905801_91950095_2_2_0&highlighted_blocks=124905801_91950095_2_2_0&matching_block_id=124905801_91950095_2_2_0&sr_pri_blocks=124905801_91950095_2_2_0__26300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Barcelona Travel is located in a Modernist building from the XIX century in the centre of Barcelona, a little over 5 minutes' walk from Gran Vía Avenue and Plaça Universitat Square. Free WiFi access is available.

Each modern, air-conditioned room features parquet floors and a 40-inch flat-screen TV. Featuring a bath or shower, private bathrooms also come with a hairdryer and free toiletries. Bed linen and towels are provided.

Tourist information can be provided at the reception, and bikes and car rental are also available. Transportation to Barcelona El Prat Airport, located 20 minutes away by car, can be arranged.

The guest house is 850 metres from Passeig de Gracia Station, and Plaça Catalunya is 10 minutes away on foot."
Barcelona,Hotel Best Auto Hogar,https://www.booking.com/hotel/es/autohogar.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860300&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__25303&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set on Parallel Avenue, Hotel Auto Hogar is just opposite Parallel Metro Station and 10 minutes’ walk from the Ramblas. It offers air-conditioned rooms with private bathrooms.

All rooms include a flat-screen TV with satellite channels. The private bathroom comes with a hairdryer and vanity mirror.

Some of Barcelona’s most popular theatres can be found within 5 minutes’ walk, while Montjuïc hill is 15 minutes' walk from the hotel. The Fira Exhibition Centre is just over 1 km away.

The Auto Hogar Hotel’s restaurant serves Mediterranean dishes, and is open 7 days a week. The hotel also has a café.

The hotel reception offers free newspapers, and can arrange bicycle and car hire."
Barcelona,Hostal Central Barcelona,https://www.booking.com/hotel/es/hostal-central-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860300&all_sr_blocks=18925607_88495062_0_0_0&highlighted_blocks=18925607_88495062_0_0_0&matching_block_id=18925607_88495062_0_0_0&sr_pri_blocks=18925607_88495062_0_0_0__40826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This classically decorated guest house is set in the late 19th-century modernist district of Eixample, in the centre of Barcelona. There is free WiFi available throughout.

Refurbished in 2018, all air-conditioned rooms boast wooden floors, and includes a  smart TV and a free safe. They all have a private bathroom completed with a professional hairdryer.

From Hostal Central Barcelona you can walk into the city centre to explore Gaudi's Modernist monuments, including Casa Batllò, and La Pedrera.

Hostal Central Barcelona is a pleasant place to stay, providing an attractive and artistic interior decor."
Barcelona,Colors,https://www.booking.com/hotel/es/colors.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-02-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=5ccb373bc46d00ab&srepoch=1706860300&all_sr_blocks=9393601_88194451_2_10_0&highlighted_blocks=9393601_88194451_2_10_0&matching_block_id=9393601_88194451_2_10_0&sr_pri_blocks=9393601_88194451_2_10_0__24750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This modern hotel offers free wired internet access and colourful rooms with flat-screen satellite TV. The beautiful Laberint d’Horta Park is around a 15-minute walk away.

Colors is situated in a quiet residential area, just 350 metres from Valldaura Metro Station. Direct trains connect to Barcelona city centre in around 15 minutes. Free parking can also be found nearby.

Colors is located next to Can Cortada, one of Barcelona’s most popular restaurants. The hotel also has a coffee bar, where you can enjoy a breakfast buffet and light meals.

Rooms at the hotel offer a functional design and simple, stylish décor. Each room is air-conditioned and includes a safe."
